Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Resilience,Persistence,Checked,Extrap,Confidence,Review Panel notes and amendments,Amendments,Comments from original assessment,Overlap Score,Frequency Score,DoI Score,Resilience Score,Persistence Score
Aquaculture,Current Changes,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Current Changes,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Current Changes,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Current Changes,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Current Changes,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Current Changes,Shallow Mud,S,P,L,M,L,Y,,,"Freq R-P, Persist C-L, persistently occurring, but once the activity ceases, persistence would be low (i.e. removal of structure / obstruction causing the change)",ADDED: See comments. Local effects occur.,"obstruction for low salinity, upstream FW aquaculture affecting flow regime",0.03,1,0.01,0.06,0.01
Aquaculture,Current Changes,Shallow Sediment,S,P,L,M,L,Y,,,"Freq R-P, Persist C-L, persistently occurring, but once the activity ceases, persistence would be low (i.e. removal of structure / obstruction causing the change)",ADDED: See comments. Local effects occur.,INSTALLATIONS CHANGING LOCAL HYDRODYNAMICS,0.03,1,0.01,0.06,0.01
Aquaculture,Current Changes,Shallow Rock & Reef,S,P,L,M,L,Y,,,"Freq R-P, Persist C-L, persistently occurring, but once the activity ceases, persistence would be low (i.e. removal of structure / obstruction causing the change)",ADDED: See comments. Local effects occur.,INSTALLATIONS CHANGING LOCAL HYDRODYNAMICS. LEE WARD DEPOSITION SCOUR ROUND PERIPHERY OF INSTALLATION,0.03,1,0.01,0.06,0.01
Aquaculture,Current Changes,Littoral Sediment,NO,,,,,,,,,,No known changes in flow rate. This would be a significant change in current flow or direction,0,0,0,0,0
Aquaculture,Current Changes,Littoral Rock & Reef,NO,,,,,,,,,,No known changes in flow rate. This would be a significant change in current flow or direction,0,0,0,0,0
Aquaculture,Emergence Regime,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Emergence Regime,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aquaculture,Emergence Regime,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aquaculture,Electromagnetic Fields,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Demersal Elasmobranch,NO,,,,,,,,,,entanglement etc not issue for demersal fish,0,0,0,0,0
Aquaculture,Incidental Loss,Pelagic Elasmobranch,NO,,,,,,,,,,entanglement issue for pelagic fish NOT SIGNIFICANT,0,0,0,0,0
Aquaculture,Incidental Loss,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Cephalopods,NO,,,,,,,,,,Entanglement not known but possible - no evidence from review,0,0,0,0,0
Aquaculture,Incidental Loss,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Demersal Fish,NO,,,,,,,,,,entanglement etc not issue for demersal fish,0,0,0,0,0
Aquaculture,Incidental Loss,Pelagic Fish,NO,,,,,,,,,,entanglement issue for pelagic fish NOT SIGNIFICANT,0,0,0,0,0
Aquaculture,Incidental Loss,Seabirds,NO,,,,,,,,,REMOVED: Extremely rare - not a management action,ENTANGLMENT IN NETTING ETC. ASSESSED IN CONTECXT OF THE POPULATION AND NOT THE INDIVIDUAL,0,0,0,0,0
Aquaculture,Incidental Loss,Seals,NO,,,,,,,,,REMOVED: Extremely rare - not a management action,ENTANGLMENT IN NETTING ETC. IS ACUTE APPROPRIATE GIVEN THAT INDIVIDUALS ARE ONLY AFFECTED ,0,0,0,0,0
Aquaculture,Incidental Loss,Toothed Whales,NO,,,,,,,,,REMOVED: Extremely rare - not a management action,ENTANGLMENT IN NETTING ETC. IS ACUTE APPROPRIATE GIVEN THAT INDIVIDUALS ARE ONLY AFFECTED ,0,0,0,0,0
Aquaculture,Incidental Loss,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Coastal Pelagic,NO,,,,,,,,,,(Loss of large Cnidaria etc effects under barrier above),0,0,0,0,0
Aquaculture,Incidental Loss,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Incidental Loss,Shallow Mud,S,P,A,M,L,Y,,,DoI O-P,ADDED: Loss of benthic spp below structure,,0.03,1,1,0.06,0.01
Aquaculture,Incidental Loss,Shallow Sediment,S,P,A,M,L,Y,,,DoI O-P,ADDED: Loss of benthic spp below structure,,0.03,1,1,0.06,0.01
Aquaculture,Incidental Loss,Shallow Rock & Reef,S,P,A,M,L,Y,,,DoI O-P,ADDED: Loss of benthic spp below structure,,0.03,1,1,0.06,0.01
Aquaculture,Incidental Loss,Littoral Sediment,S,P,A,M,L,Y,,,DoI O-P,ADDED: Loss of benthic spp below structure,0,0.03,1,1,0.06,0.01
Aquaculture,Incidental Loss,Littoral Rock & Reef,S,P,A,M,L,Y,,,DoI O-P,ADDED: Loss of benthic spp below structures,,0.03,1,1,0.06,0.01
Aquaculture,Invasive Species,Demersal Elasmobranch,NO,,,,,,,,,"REMOVED: Unlikely to introduce non-natives, and translocations not deemed to be damaging",SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Pelagic Elasmobranch,NO,,,,,,,,,"REMOVED: Unlikely to introduce non-natives, and translocations not deemed to be damaging",SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Cephalopods,NO,,,,,,,,,"REMOVED: Unlikely to introduce non-natives, and translocations not deemed to be damaging",SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Demersal Fish,NO,,,,,,,,,"REMOVED: Unlikely to introduce non-natives, and translocations not deemed to be damaging",SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Pelagic Fish,NO,,,,,,,,,"REMOVED: Unlikely to introduce non-natives, and translocations not deemed to be damaging",SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Seals,NO,,,,,,,,,REMOVED:  No DIRECT effects,SHIFTS IN RESIDENT BIOTA/FOOD SOURCES,0,0,0,0,0
Aquaculture,Invasive Species,Toothed Whales,NO,,,,,,,,,,SHIFTS IN RESIDENT BIOTA AFFECTING FOOD SOURCES wider diet and range than seals therefore insignficant effects,0,0,0,0,0
Aquaculture,Invasive Species,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Coastal Pelagic,S,R,L,L,H,Y,Y,,"DoI C-L , in line with benthic decisions",Resilience M-L is low following establishment,,0.03,0.08,0.01,0.55,0.55
Aquaculture,Invasive Species,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Invasive Species,Shallow Mud,S,R,L,L,H,Y,,,DoI C-L (D.L.),,e.g SLIPPER LIMPET introduction from stocking spat,0.03,0.08,0.01,0.55,0.55
Aquaculture,Invasive Species,Shallow Sediment,S,R,L,L,H,Y,,,DoI C-L (D.L.),,e.g SLIPPER LIMPET introduction from stocking spat,0.03,0.08,0.01,0.55,0.55
Aquaculture,Invasive Species,Shallow Rock & Reef,S,R,L,L,H,Y,,,DoI C-L (D.L.),Ext: LP - S,e.g SLIPPER LIMPET introduction from stocking spat,0.03,0.08,0.01,0.55,0.55
Aquaculture,Invasive Species,Littoral Sediment,S,R,L,L,H,Y,,,DoI C-L (D.L.),,e.g SLIPPER LIMPET introduction from stocking spat,0.03,0.08,0.01,0.55,0.55
Aquaculture,Invasive Species,Littoral Rock & Reef,S,R,L,L,H,Y,,,DoI C-L (D.L.),,e.g SLIPPER LIMPET introduction from stocking spat,0.03,0.08,0.01,0.55,0.55
Aquaculture,Litter,Demersal Elasmobranch,S,C,C,L,C,Y,Y,,"Overlap L-S, DoI Changed back to C.",DoI C-L,,0.03,0.67,0.13,0.55,1
Aquaculture,Litter,Pelagic Elasmobranch,S,O,C,L,C,Y,,,DoI Changed back to C.,"Ext LP-S, DoI C-L",,0.03,0.33,0.13,0.55,1
Aquaculture,Litter,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Reptiles,S,O,L,L,C,Y,Y,,DoI L-C in line with others. ,"Ext L-S, Resilience, H-M (middle ground, reptiles given L,M,H)",,0.03,0.33,0.01,0.55,1
Aquaculture,Litter,Cephalopods,S,O,C,M,C,Y,Y,,"Overlap L-S, DoI Changed back to C.",DoI C-L,,0.03,0.33,0.13,0.06,1
Aquaculture,Litter,Demersal Fish,S,C,C,M,C,Y,Y,,"Overlap L-S, DoI Changed back to C. ",DoI C-L,,0.03,0.67,0.13,0.06,1
Aquaculture,Litter,Pelagic Fish,S,O,C,M,C,Y,,,DoI Changed back to C. ,"Ext LP-S, DoI C-L",,0.03,0.33,0.13,0.06,1
Aquaculture,Litter,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Seabirds,S,C,C,M,C,Y,,,,"Resil M-L, consistency",,0.03,0.67,0.13,0.06,1
Aquaculture,Litter,Seals,S,C,C,M,C,Y,,,,,,0.03,0.67,0.13,0.06,1
Aquaculture,Litter,Toothed Whales,S,C,C,L,C,Y,,,,,,0.03,0.67,0.13,0.55,1
Aquaculture,Litter,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Coastal Pelagic,L,C,L,H,C,Y,,,Check DoI is L. ,,EFFECTS OF MICROPLASTICS?,0.37,0.67,0.01,0.01,1
Aquaculture,Litter,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Litter,Shallow Mud,L,P,C,M,C,Y,,,Freq C-P,,,0.37,1,0.13,0.06,1
Aquaculture,Litter,Shallow Sediment,L,P,C,M,C,Y,,,Freq C-P,,,0.37,1,0.13,0.06,1
Aquaculture,Litter,Shallow Rock & Reef,S,P,C,M,C,Y,,,"Overlap L-S, Freq C-P",,,0.03,1,0.13,0.06,1
Aquaculture,Litter,Littoral Sediment,L,P,C,M,C,Y,,,Freq C-P,,0,0.37,1,0.13,0.06,1
Aquaculture,Litter,Littoral Rock & Reef,S,P,C,M,C,Y,,,"Overlap L-S, Freq C-P",Freq O-C,,0.03,1,0.13,0.06,1
Aquaculture,Nitrogen & Phosphorus,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Seals,NO,,,,,,,,,REMOVED: Algal blooms are symptom of the effect on 'habitat' effect on spp groups is INDIRECT and so not considered,MOBILE SPP ACTIVE AVOIDANCE. Red tide toxins,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Toothed Whales,NO,,,,,,,,,,"change in biology loss of food avaiability or habitat, harmful algal bloom  - not significant effecvts for toothed whales",0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Coastal Pelagic,L,P,C,H,L,Y,,,,Freq C-P (occurs throughout year),,0.37,1,0.13,0.01,0.01
Aquaculture,Nitrogen & Phosphorus,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Nitrogen & Phosphorus,Shallow Mud,L,P,C,M,M,Y,,,,"Persistence L-M, consistency",FEED,0.37,1,0.13,0.06,0.06
Aquaculture,Nitrogen & Phosphorus,Shallow Sediment,L,P,C,M,M,Y,,,,"Persistence L-M, consistency",FEED,0.37,1,0.13,0.06,0.06
Aquaculture,Nitrogen & Phosphorus,Shallow Rock & Reef,S,P,L,M,M,Y,,,"Overlap L-S, DoI C-L (aquaculture not normally near rocky areas)","Persistence L-M, consistency",FEED HIGH IN N AND P. WATER MAOVEMENTS REDUCED RESIDENCY TIMES,0.03,1,0.01,0.06,0.06
Aquaculture,Nitrogen & Phosphorus,Littoral Sediment,S,P,L,M,M,Y,,,DoI C-L,,Dispersed feed finfish (inc upstream),0.03,1,0.01,0.06,0.06
Aquaculture,Nitrogen & Phosphorus,Littoral Rock & Reef,S,P,L,M,M,Y,,,DoI C-L,,Dispersed effects of feeds finfish (inc upstream),0.03,1,0.01,0.06,0.06
Aquaculture,Noise,Demersal Elasmobranch,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise,Pelagic Elasmobranch,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise,Deep Sea Elasmobranch,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Cephalopods,NO,,,,,,,,,,No known effects,0,0,0,0,0
Aquaculture,Noise,Deep Sea Fish,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise,Demersal Fish,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise,Pelagic Fish,NO,,,,,,,,,,No known significant effects,0,0,0,0,0
Aquaculture,Noise,Seabirds,NO,,,,,,,,,REMOVED: extremely small overlap if any - and likely positive  interaction,"OPERATIONAL, SERVICING BOATS, OVERLAP LESS FREQUENT THAN IN THE CASE OF SEALS…. ",0,0,0,0,0
Aquaculture,Noise,Seals,NO,,,,,,,,,REMOVED: extremely small overlap if any - and likely positive  interaction,"OPERATIONAL, SERVICING BOATS, SEALS IN VICINITY WILL BE EXPOSED FREQUENTLY",0,0,0,0,0
Aquaculture,Noise,Toothed Whales,NO,,,,,,,AUDIBLE SCARERS USED??,,REMOVED: extremely small overlap if any - and likely positive  interaction,"OPERATIONAL, SERVICING BOATS, OVERLAP LESS FREQUENT THAN IN THE CASE OF SEALS…. ",0,0,0,0,0
Aquaculture,Noise,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Noise,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aquaculture,Noise,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Shallow Mud,NO,,,,,,,,,,Dredging on site to optimise conditions,0,0,0,0,0
Aquaculture,Non-living Resources,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aquaculture,Non-living Resources,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
